hex_id,Manu,Model,engnum,Engmanu,Engtype,Engmodel,Fueltype,Airframe,Propmanu,Propmodel,MTOW,ICAOtypedesig
7C4A43,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C5B59,BOMBARDIER INC,DHC-8-315,2,PRATT & WHITNEY CANADA,Turboprop,PW123E,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14SF-23,19500,DH8C
7C5D2C,CESSNA AIRCRAFT COMPANY,500,2,PRATT & WHITNEY CANADA,Turbofan,JT15D-1A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,5386,C500
7C669B,AERO COMMANDER,500-S,2,TEXTRON LYCOMING,Piston,IO-540-M1A5,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C3YR-2UF,3357,AC50
7C68AA,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,47790,E190
7C6B19,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6C4D,CESSNA AIRCRAFT COMPANY,525,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-1A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,4717,C525
7C6CF1,BOMBARDIER INC,CL-600-2B16,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-3B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,19550,CL60
7C6D01,PILATUS AIRCRAFT LTD.,PC-24,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-4A-QPM9,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,8300,PC24
7C6D8E,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C705D,CESSNA AIRCRAFT COMPANY,172S,1,TEXTRON LYCOMING,Piston,IO-360-L2A,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,1A170E/JHA7660,1148,C172
7C7796,FOKKER AIRCRAFT B.V.,F28 MK 0100,2,ROLLS ROYCE LTD,Turbofan,TAY 620-15,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,43090,F100
7C77F4,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C77FD,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C7802,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A4C,THE BOEING COMPANY,737-800,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA5,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7ACD,AERO COMMANDER,500-S,2,TEXTRON LYCOMING,Piston,IO-540,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C3YR-2UF,3357,AC50
7C7D1D,S.O.C.A.T.A.-GROUPE AEROSPATIALE,TBM 700,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-64,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E4N-3,2984,TBM7
7C802D,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R390/4-123-F/27,13155,SF34
7C810D,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7C81DE,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY PROPELLERS,R.389/4-123-F/26,13155,SF34
7CAC8F,CESSNA AIRCRAFT COMPANY,510,2,PRATT & WHITNEY CANADA,Turbofan,PW615F-A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,3921,C510
7CADAC,BOMBARDIER INC.,BD-700-2A12,2,GENERAL ELECTRIC COMPANY,Turbofan,PASSPORT 20-19BB1A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,52095,GLEX
7CF85C,THE BOEING COMPANY,737-7FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B22,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,70080,B737
7CF85D,THE BOEING COMPANY,737-7FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B22,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,70080,B737
888158,AIRBUS INDUSTRIE,A321-271NX,2,PRATT & WHITNEY CANADA,Turbofan,PW1133G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
88817C,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
8881AB,AIRBUS INDUSTRIE,A321-271NX,2,PRATT & WHITNEY CANADA,Turbofan,PW1133G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
89800D,DE HAVILLAND INC.,DHC-8-202,2,PRATT & WHITNEY CANADA,Turboprop,PW123D,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14SF-23/SFA13()-OA,16466,DH8A
8A0833,THE BOEING COMPANY,737-8EH,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
C827A6,AIRBUS INDUSTRIE,A320-271N,2,PRATT & WHITNEY CANADA,Turbofan,PW1127G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,100000,A20N
C82953,AIRBUS INDUSTRIE,A320-271N,2,PRATT & WHITNEY CANADA,Turbofan,PW1127G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,100000,A20N
06A0E8,AIRBUS INDUSTRIE,A350-941,2,ROLLS ROYCE LTD,Turbofan,TRENT XWB,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,270000,A359
06A1BC,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
06A1BF,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
06A2AF,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
06A2C7,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
750257,AIRBUS INDUSTRIE,A330-323X,2,PRATT & WHITNEY CANADA,Turbofan,PW4168A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,242000,A333
76CC64,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC67,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC69,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC6A,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC6E,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
7C080A,CESSNA AIRCRAFT COMPANY,210N,1,TELEDYNE-CONTINENTAL MOTORS,Piston,IO-520-L,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,D3A34C402-B,1723,C210
7C26F8,CESSNA AIRCRAFT COMPANY,P210R,1,TELEDYNE-CONTINENTAL MOTORS,Piston,TSIO-520-CE,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,D3A36C410/80VMB-0,1860,P210
7C28C9,BEECH AIRCRAFT CORP,58,2,TELEDYNE-CONTINENTAL MOTORS,Piston,IO-520,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,PHC-J3YF-2UF,2449,BE58
7C2B33,BEECH AIRCRAFT CORP,200,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-41,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-D4N-3A,5670,BE20
7C2EB8,BOMBARDIER INC,CL-600-2B16,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-3B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,21863,CL60
7C32DD,CIRRUS DESIGN CORPORATION,SR22,1,CONTINENTAL MOTORS INC.,Piston,IO-550-N,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,PHC-J3YF-1RF,1633,SR22
7C35E7,CESSNA AIRCRAFT COMPANY,525,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-1A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,4717,C525
7C432D,BRITISH AEROSPACE PLC,BAE 146-300,4,HONEYWELL INTERNATIONAL INC.,Turbofan,ALF502-R-5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,45132,B463
7C44DA,THE BOEING COMPANY,737-7K2,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,70080,B737
7C46E0,DASSAULT AVIATION,MYSTERE FALCON 900,3,HONEYWELL INTERNATIONAL INC.,Turbofan,TFE731-5BR-1C,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,21092,F900
7C47A6,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C5358,FOKKER B.V.,F28 MK 0070,2,ROLLS ROYCE LTD,Turbofan,TAY 620-15,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,38100,F70
7C5BEA,BRITISH AEROSPACE PLC CIVIL AIRCRAFT DIVISION,BAE 146 SERIES 200-11,4,AVCO LYCOMING,Turbofan,ALF502 R-5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,42184,B462
7C5C58,CESSNA AIRCRAFT COMPANY,525,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-1A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,4717,C525
7C5D75,TEXTRON AVIATION INC.,510,2,PRATT & WHITNEY CANADA,Turbofan,PW615F-A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,3929,C510
7C5DD0,PILATUS AIRCRAFT LTD,PC-12/47E,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-67P,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLER INC.,HC-E5A-3A/NC10245B,4740,PC12
7C6B09,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6B0F,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6B1C,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6B35,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6B3B,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6C78,CESSNA AIRCRAFT COMPANY,525A,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-3A-24,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,5670,C25A
7C6C92,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6D75,AIRBUS INDUSTRIE,A321-231,2,INTERNATIONAL AERO ENGINES,Turbofan,V2533-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,93000,A321
7C6D78,AIRBUS INDUSTRIE,A321-231,2,INTERNATIONAL AERO ENGINES,Turbofan,V2533-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,93000,A321
7C6D7C,AIRBUS INDUSTRIE,A321-231,2,INTERNATIONAL AERO ENGINES,Turbofan,V2533-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,89000,A321
7C6D9B,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6D9D,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6DED,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C764B,THE BOEING COMPANY,737-4S3,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-3C-1,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,65030,B734
7C77FE,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C7AF0,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP/F7497,1150,DA40
7C7C39,S.O.C.A.T.A.-GROUPE AEROSPATIALE,TB-10,1,TEXTRON LYCOMING,Piston,O-360,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,FIXED PITCH PROPELLER (HZ),1149,DA40
7C802A,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R389/4-123-F/26,13155,SF34
7C80F5,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7CAE60,BOMBARDIER INC,DHC-8-402,2,PRATT & WHITNEY CANADA,Turboprop,PW150A,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R408/6-123-F/17,29574,DH8D
7CB0DB,"EMBRAER EXECUTIVE AIRCRAFT, INC.",EMB-505,2,"PRATT & WHITNEY CANADA, INC.",Turbofan,PW535E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,8357,E55P
8A093F,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
8A0965,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
AC40E6,BOMBARDIER INC,BD-700-1A11,0,,Turbofan,,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,0,GLEX
C82952,AIRBUS INDUSTRIE,A320-271N,2,PRATT & WHITNEY CANADA,Turbofan,PW1127G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,100000,A20N
06A069,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
06A0E4,AIRBUS INDUSTRIE,A350-941,2,ROLLS ROYCE LTD,Turbofan,TRENT XWB,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,270000,A359
06A0E9,AIRBUS INDUSTRIE,A350-941,2,ROLLS ROYCE LTD,Turbofan,TRENT XWB,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,270000,A359
06A0EB,AIRBUS INDUSTRIE,A350-941,2,ROLLS ROYCE LTD,Turbofan,TRENT XWB,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,270000,A359
75025E,AIRBUS INDUSTRIE,A330-323X,2,PRATT & WHITNEY CANADA,Turbofan,PW4170,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,242000,A333
76CC70,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
7C0225,CESSNA AIRCRAFT COMPANY,525,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-1A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,4717,C525
7C1A38,CESSNA AIRCRAFT COMPANY,208,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-114A,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-B3TN-33AF/T10890CN(K)-2,3629,C208
7C2A15,LEARJET INC,60,2,PRATT & WHITNEY CANADA,Turbofan,PW305A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,10341,LJ60
7C3FE2,BEECH AIRCRAFT CORP,B200C,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-42,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-D4N-3A,6100,BE20
7C4270,CESSNA AIRCRAFT COMPANY,510,2,PRATT & WHITNEY CANADA,Turbofan,PW615F-A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,3921,C510
7C4396,BEECHCRAFT CORPORATION,B200GT,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-52,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E4N-3A,5670,BE20
7C4D80,PILATUS AIRCRAFT LTD,PC-12/47E,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-67P,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLER INC.,HC-E5A-3A/NC10245B,4740,PC12
7C6049,CESSNA AIRCRAFT COMPANY,441,2,GARRETT TURBINE ENGINE CO,Turboprop,TPE331-10N-511S,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E4N-5A,4468,C441
7C6198,PIPER AIRCRAFT CORP,PA-31-350,2,TEXTRON LYCOMING,Piston,TIO-540-J2BD,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C4YF-2E,3175,PA31
7C6273,BOMBARDIER INC,DHC-8-315,2,PRATT & WHITNEY CANADA,Turboprop,PW123E,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14SF-23,19500,DH8C
7C6696,AERO COMMANDER,500-S,2,TEXTRON LYCOMING,Piston,IO-540,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-A3XK-2,3357,AC50
7C6783,FOKKER AIRCRAFT B.V.,F28 MK 0100,2,ROLLS ROYCE LTD,Turbofan,TAY 650-15,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,44450,F100
7C678D,FOKKER AIRCRAFT B.V.,F28 MK 0100,2,ROLLS ROYCE LTD,Turbofan,TAY 650-15,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,44450,F100
7C6B2F,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6B30,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6C99,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6DEC,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C7794,FOKKER AIRCRAFT B.V.,F28 MK 0100,2,ROLLS ROYCE LTD,Turbofan,TAY 650-15,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,44450,F100
7C77F7,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C77F9,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79242,B738
7C7B5E,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BF,1150,DA40
7C7C41,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,LYCOMING ,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP,1150,DA40
7C7FE6,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY PROPELLERS,R.389/4-123-F/26,13155,SF34
7C8092,BEECH AIRCRAFT CORP,B200,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-42,Kerosene,Power Driven Aeroplane,MCCAULEY PROPELLERS,4HFR34C754-1,5670,BE20
7CAC20,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40 NG,1,AUSTRO ENGINE GMBH,Diesel Engine,E4-A,Diesel,Power Driven Aeroplane,MT-PROPELLER ENTWICKLUNG GMBH,MTV-6-R/190-69,1310,DA40-D
A313FC,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E6,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,47790,E190
C82744,AIRBUS INDUSTRIE,A321-271NX,2,PRATT & WHITNEY CANADA,Turbofan,PW1133G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
